2.702892000,192.168.1.10,192.168.1.12,66,
2.703273000,192.168.1.12,192.168.1.10,60,
2.703949000,192.168.1.10,192.168.1.12,60,
2.727150000,192.168.1.10,192.168.1.12,1514,
2.727153000,192.168.1.10,192.168.1.12,92,1493
2.727681000,192.168.1.12,192.168.1.10,60,
2.730254000,192.168.1.12,192.168.1.10,153,88\,1
2.731237000,192.168.1.10,192.168.1.12,577,1\,512
2.891064000,192.168.1.12,192.168.1.10,60,
3.032728000,192.168.1.12,192.168.1.10,947,155\,23\,525\,96\,69
3.033995000,192.168.1.10,192.168.1.12,128,69
3.034039000,192.168.1.10,192.168.1.12,301,242
3.034107000,192.168.1.10,192.168.1.12,187,128
3.036097000,192.168.1.12,192.168.1.10,60,
3.038499000,192.168.1.12,192.168.1.10,212,74\,74
3.043436000,192.168.1.12,192.168.1.10,442,383
3.043607000,192.168.1.12,192.168.1.10,83,24
3.043609000,192.168.1.10,192.168.1.12,60,
3.043987000,192.168.1.10,192.168.1.12,60,
3.044497000,192.168.1.12,192.168.1.10,60,
3.044500000,192.168.1.10,192.168.1.12,60,
3.045005000,192.168.1.12,192.168.1.10,60,
3.045918000,192.168.1.10,192.168.1.12,66,
3.046191000,192.168.1.12,192.168.1.10,60,
3.046412000,192.168.1.10,192.168.1.12,60,
3.057594000,192.168.1.10,192.168.1.12,1514,
3.057596000,192.168.1.10,192.168.1.12,92,1493
3.058076000,192.168.1.12,192.168.1.10,60,
3.060592000,192.168.1.12,192.168.1.10,153,88\,1
3.061111000,192.168.1.10,192.168.1.12,577,1\,512
3.190576000,192.168.1.12,192.168.1.10,60,
3.362830000,192.168.1.12,192.168.1.10,948,155\,23\,525\,97\,69
3.363959000,192.168.1.10,192.168.1.12,128,69
3.364123000,192.168.1.10,192.168.1.12,301,242
3.364124000,192.168.1.10,192.168.1.12,191,132
3.366129000,192.168.1.12,192.168.1.10,60,
3.368436000,192.168.1.12,192.168.1.10,212,74\,74
3.373007000,192.168.1.12,192.168.1.10,443,384
3.373187000,192.168.1.10,192.168.1.12,60,
3.373657000,192.168.1.12,192.168.1.10,83,24
3.373950000,192.168.1.10,192.168.1.12,60,
3.374752000,192.168.1.12,192.168.1.10,60,
3.374753000,192.168.1.12,192.168.1.10,60,
3.376134000,192.168.1.10,192.168.1.12,66,
3.376544000,192.168.1.12,192.168.1.10,60,
3.376675000,192.168.1.10,192.168.1.12,60,
3.400672000,192.168.1.10,192.168.1.12,1514,
3.400673000,192.168.1.10,192.168.1.12,92,1493
3.401123000,192.168.1.12,192.168.1.10,60,
3.403667000,192.168.1.12,192.168.1.10,153,88\,1
3.404180000,192.168.1.10,192.168.1.12,577,1\,512
3.590473000,192.168.1.12,192.168.1.10,60,
3.705856000,192.168.1.12,192.168.1.10,946,155\,23\,525\,95\,69
3.707124000,192.168.1.10,192.168.1.12,128,69
3.707287000,192.168.1.10,192.168.1.12,301,242
3.707289000,192.168.1.10,192.168.1.12,188,129
3.709080000,192.168.1.12,192.168.1.10,60,
3.711591000,192.168.1.12,192.168.1.10,212,74\,74
3.716361000,192.168.1.12,192.168.1.10,443,384
3.716564000,192.168.1.10,192.168.1.12,60,
3.716891000,192.168.1.12,192.168.1.10,83,24
3.717230000,192.168.1.10,192.168.1.12,60,
3.717232000,192.168.1.12,192.168.1.10,60,
3.717764000,192.168.1.10,192.168.1.12,60,
3.717766000,192.168.1.12,192.168.1.10,60,
3.719438000,192.168.1.10,192.168.1.12,66,
3.720082000,192.168.1.12,192.168.1.10,60,
3.720292000,192.168.1.10,192.168.1.12,60,
3.744472000,192.168.1.10,192.168.1.12,1514,
3.744473000,192.168.1.10,192.168.1.12,92,1493
3.744920000,192.168.1.12,192.168.1.10,60,
3.747482000,192.168.1.12,192.168.1.10,153,88\,1
3.747955000,192.168.1.10,192.168.1.12,577,1\,512
